topic,correlation
-1,0.21803161814266347
0,-0.01785482697125364
1,-0.14980557823984467
2,-0.12010790910961443
3,0.1065061749432498
4,-0.0371913697010464
5,0.01599590185519499
6,0.062195120713420815
7,-0.05064143995540857
8,-0.12812647135057198
9,0.023995457344613766
10,-0.16862809728050704
11,0.0326250906398124
12,-0.03757920012453918
13,0.0360814379729748
14,0.08661565934955714
15,0.062375138294166944
16,-0.03729528740734325
17,0.03835294921271516
18,0.13738993457421358
19,-0.04441380053477632
20,0.14821575365978898
21,0.012056988022563242
22,-0.006028721706052172
23,0.12298396913861144
24,-0.15555958823817095
25,-0.1015236777427296
26,-0.11917828227392935
27,0.0022377955370243077
28,-0.000460648510784597
29,0.1930834433174094
30,-0.09550966630635023
31,0.06434761162157934
32,-0.032074581851070205
33,-0.09503267275747425
34,0.11437818509821325
35,-0.11719030261610523
36,-0.024284423150394852
37,-0.10802656623747554
38,0.26881058910873756
39,-0.07650062408132251
40,0.11890444250503641
41,-0.011532955241778262
42,-0.245253222699186
43,-0.04779934602172864
44,-0.11664815501495565
45,-0.05692973178353593
46,-0.032379590323678535
47,-0.004337952735246526
48,-0.019937103557958857
49,-0.05033018876023155
50,0.13906608917517282
51,0.0031318590558007363
52,-0.028549916956722782
53,0.08149052478824456
54,0.07092897632221411
55,0.10936160264855135
56,0.15403868570458273
57,0.030617658670861917
58,-0.061991223978393455
59,-0.1264427992438476
60,0.07197163702298208
61,0.13912233117486525
62,-0.12437628332594147
63,-0.060908139015748285
64,0.018561163235205097
65,0.12892986630946834
66,0.1712518994510077
67,-0.024256935918553494
68,-0.09023524965386005
69,0.15444267224450786
70,-0.11696276369554312
71,-0.21200776849045408
72,0.11104094824176503
73,-0.016757173090820515
74,0.0328774618083073
75,-0.2795517202289923
76,-0.11706188074512519
77,-0.03979452908927944
78,0.09723159829111963
79,-0.07982022388574336
80,0.0021826956510053778
81,0.28572177898157247
82,-0.0005847253217687901
83,-0.13655250932299165
84,0.16426922844593744
85,-0.1420657958875451
86,-0.15309262813103605
87,0.03316900886229668
88,-0.047202774852685175
89,0.007216900550209446
90,-0.11259888308722245
91,0.21877070669015555
92,-0.03809172731004623
93,0.0056945212460433395
94,-0.03192062145747377
95,0.04603092010673863
96,0.023419513047586084
97,0.010218818264129358
98,-0.06483668497087418
99,0.13152012297941515
100,0.056189463496152364
101,0.09477146500827784
102,0.059710915772856685
103,-0.01664703050228906
104,0.1564253439981754
105,0.010415801288300853
106,-0.08931505968463724
107,-0.031202058637805008
108,-0.07941744353720585
109,0.31206749251177723
110,0.2929527708394128
111,0.08993399164955838
112,-0.05172403876852311
113,-0.0876145574685072
114,-0.2254646845159317
115,-0.14256701672589608
116,0.05916173014843435
117,-0.06820007660639961
118,-0.055569397518716805
119,-0.03667929792946617
120,-0.1555875442511546
121,-0.17301034150006472
122,-0.08428424767222262
123,0.1745180031139055
124,-0.1252627016149234
125,-0.3264999358726664
126,0.07550956713713873
127,0.0017321501824668838
128,0.13430696875482445
129,0.1234470797800709
130,0.08964261816848469
131,-0.11711985478058497
132,-0.11376803300681516
133,0.06566196184183946
134,-0.36617334870513285
135,-0.40930232073378814
136,0.13845637690057633
137,0.07766795389731608
138,-0.020254753217592576
139,-0.14588093883163253
140,-0.0882732184351456
141,-0.1935258056662945
142,-0.13717548882720976
143,0.21954360791513175
144,0.11396852125405572
145,-0.08071583749021237
146,-0.1679512376457496
147,-0.05445982675088629
148,-0.1279551955738025
149,0.05842987299658952
150,0.03724300948208933
151,0.005810536769093198
152,0.06127598187804273
153,-0.10485661174332482
154,-0.03885315842012617
155,0.010844950097068951
156,-0.10839930980690704
157,-0.0862362103255705
158,0.09244813649645385
159,0.007283887118609024
160,0.11761354126743796
161,0.13112998785976676
162,0.17885316336148754
163,-0.17101654077134928
164,0.15793051167490244
165,0.07054981449540249
166,-0.12240933639307373
167,0.13160396848746095
168,0.05255341814394753
169,-0.11121211557293627
170,-0.0977842783115293
171,0.33041224577800377
172,0.17946791818636498
173,0.1861344894030602
174,0.1209781093198181
175,-0.03800688978056329
176,-0.4483088958666275
177,0.03858240466269288
178,0.015372995484894151
179,0.10973131196398517
180,-0.17063150471981686
181,0.3034149832786144
182,0.1333852003225791
183,0.09995516857644297
184,0.03168558733505771
185,0.21767815185241834
186,0.04686691350255441
187,0.020161681603336045
188,0.056351057705158435
189,-0.14247753160212584
190,-0.1512247201420101
191,-0.20178313525335229
192,0.1198379129775441
193,-0.04699249417378596
194,-0.09222975323590649
195,0.24780089251954474
196,-0.05803590157951863
197,0.07364414028140391
198,-0.25169028985731945
199,-0.5827220595656618
200,0.08744849443786402
201,-0.057379982763891085
202,-0.42864836356652547
203,0.14282000670181888
204,0.01711786780933127
205,-0.24353346363351738
206,-0.00970013445002817
207,0.027044269689276222
208,-0.20544933070599555
209,-0.19398803242982288
210,0.18613116827630985
211,-0.2692245794359221
212,0.05055968206481877
213,-0.06146887616949846
214,-0.0171063324690783
215,-0.19433649059168603
216,0.21202305112928635
217,0.05678441976174831
218,0.20598071273754462
219,-0.07195292088784574
220,0.48883562402944797
221,0.0579678432887656
222,0.03598612612781971
223,-0.04481874857745578
224,-0.012793069981327523
225,-0.03286711613484895
226,-0.01244762108478908
227,0.1976692669854849
228,0.09773792614443592
229,-0.17205164132912276
230,-6.1853342052887e-05
231,0.003969850891370324
232,-0.017016806952833183
233,0.004535077053691164
234,0.06481161409727526
235,-0.020735823892461737
236,0.05861543737892433
237,-0.07344317897405316
238,0.22095515832603602
239,-0.030110154697010456
240,0.04976818797092225
241,-0.042604577723220106
242,0.07474609863163995
243,-0.19177141783184348
244,-0.0820035844868559
245,-0.29948612140373754
246,-0.24656812462157424
247,0.12935977642161245
248,-0.12750852558643647
249,-0.06613449077910376
250,-0.016715716639026653
251,0.06419557427897751
252,-0.1276345598825794
253,0.09760321225803145
254,-0.02332085205869771
255,-0.46094221690921944
256,-0.0023451481182814892
257,0.04087287515035199
258,0.16201024055033214
259,-0.030350009228193326
260,0.1145487274111476
261,-0.1316885812143652
262,0.1911848266487275
263,0.35272954089264114
264,0.053192802731578934
265,-0.45260037151318416
266,-0.1099327683532631
267,-0.07783522228793024
268,0.07910979622877347
269,0.13309761352783706
270,-0.23891012619580906
271,-0.05003219877458882
272,-0.2141452161921325
273,0.1605578746420079
274,0.0750305626000471
275,-0.04386032209828328
276,0.15684762874958288
277,0.008991699701645697
278,-0.02450657239074295
279,-0.01732113113657046
280,0.2539484306022547
281,0.5203123922865347
282,0.010924041870187098
283,-0.23249615204372787
284,0.2812781623907944
285,-0.014887715346743718
286,0.17335673682856315
287,-0.08805861630764279
288,-0.02559032509378942
289,0.19094260093292117
290,-0.2278893699876237
291,0.1501494228131549
292,0.10722268760679816
293,0.3356959705133762
294,0.06837532863802812
295,1.808831387759127e-05
296,-0.3153556663619136
297,0.07168697770819502
298,0.32792474379918163
299,-0.19422946530879986
300,-0.16646972275052627
301,0.13798608984349187
302,-0.006268541399685485
303,0.016824597559865373
304,0.2849808468599655
305,0.10525125817458778
306,0.3394623310899367
307,0.2625073358495372
308,-0.02834763118987712
309,-0.17375520367270372
310,0.0698368160701493
311,0.24398088199202872
312,0.44038717875519784
313,-0.14451787537622424
314,0.022698101549924386
315,-0.18965120922989584
316,0.2513372447026769
317,0.15346426637438654
318,0.3443684179596921
319,-0.17005715669805116
320,0.07949179553407276
321,-0.06293349456215352
322,0.07912458104839028
323,-0.0951880136966599
324,0.08567713590965398
325,-0.1561046717058555
326,-0.0692685514908272
327,0.2622418410223015
328,0.17459644271544986
329,-0.19624798328123766
330,-0.2727379557953605
331,-0.2372293453987376
332,0.13643965916827092
333,-0.26297480676832796
334,0.09640708428292992
335,-0.09967966858354797
336,-0.05758116464700388
337,-0.09448066448220345
338,-0.025643628215930574
339,-0.21434620792068357
340,-0.1782504131151176
341,-0.08314519945255265
342,0.14347242895881285
343,0.23463104283849698
344,0.33049181855544424
345,-0.26006349903193193
346,0.3314513498892111
347,-0.3677562273723402
348,0.07651082785833382
349,0.10437041757892758
350,0.18703831817459923
351,0.021881562681520802
352,-0.2527572217031496
353,0.2053721806645513
354,-0.536712240891422
355,-0.15822655962853432
356,0.5662441409963832
357,-0.1239366497658239
358,0.07250435556049516
359,0.32546215447057575
360,0.05015989333515743
361,0.06825726398461644
362,0.11314367638394575
363,0.06625030316409498
364,0.33677166672314285
365,0.056929407537710114
366,-0.05376357499109255
367,-0.12732316768907928
368,-0.2054117698986124
369,-0.32875206508490556
370,0.15705257973790748
371,-0.195620662202651
372,0.11545910655264957
373,0.015148409345393085
374,0.4583457049427891
375,-0.15994986352429555
376,0.21926561268850106
377,-0.07820425670975555
378,-0.3233449238114822
379,0.17037206731360335
380,-0.02459484950266514
381,0.17032303478301897
382,-0.30784735208010694
383,-0.1685311924225266
384,-0.10640308537398349
385,-0.32916756311795287
386,-0.07595337397710268
387,-0.19174775134709057
388,0.21214849131730903
389,-0.20528372443881981
390,0.06188250718881264
391,0.07861250377948929
392,-0.576816140418725
393,-0.09484372431068061
394,-0.35923696486041246
395,0.03707746287133187
396,0.09841017842661995
397,0.21194165589171549
398,-0.2178166900425254
399,-0.020435102467728672
400,0.3877510215178064
401,-0.03656067609010512
402,-0.014983315821830255
403,-0.3511300405925384
404,-0.6973720702837611
405,0.08531361603080267
406,-0.11558750409532711
407,-0.37468330340533373
408,0.1718628333279727
409,-0.1980518398444145
410,0.2942838761805334
411,-0.16010732609596368
412,0.020352186492769188
413,-0.243090627669444
414,0.13292232340879143
415,-0.018100934826777482
416,-0.1530499550434884
417,-0.185967879001883
418,0.08367092248440375
419,-0.012823334194549481
420,0.25816995506506724
421,0.09203610789393439
422,-0.005007295167553309
423,-0.31001147651185407
424,-0.03418070851920174
425,-0.3504804208193677
426,-0.09354591096872795
427,-0.16400440804364427
428,0.4035255692371095
429,0.11835846882689027
430,-0.218392929805688
431,0.4698277754110493
432,0.5525701724693773
433,0.03261561491730097
434,-0.021461823625071756
435,0.10935649059518987
436,-0.1996470405057656
437,-0.09575137009939529
438,-0.21856158048823746
439,-0.6244359744637165
440,0.2153261633619376
441,0.3538673127864647
442,-0.09205320590030812
443,0.21885596724799894
444,0.3791473006303812
445,-0.1415865085447706
446,-0.031255952777148606
447,-0.035507126593066395
448,0.31450691548867243
449,0.09530344026045764
450,0.0071573077491001915
451,0.05948347959047345
452,0.055396255593034405
453,-0.5421668386110832
454,-0.3717591798288681
455,0.2964251437438613
456,0.2738981505904476
457,-0.28134699165097515
458,0.22468679857383006
459,0.1787178668979686
460,-0.48661484484052
461,0.3433179032942555
462,0.022561101653716817
463,0.05294183199401383
464,-0.24545824035863664
465,-0.2707018711009991
466,-0.18364040240358048
467,-0.5631309973599139
468,0.3745516496044501
469,-0.01698650483839103
470,0.03934352264483078
471,0.13600315938938135
472,-0.44524223785560235
473,-0.2746747297030397
474,-0.07999197844503182
475,-0.35701216291656945
476,-0.11006150982663096
477,-0.11536653780538442
478,0.37834018419172993
479,0.10882613204218992
480,0.1670296039873902
481,0.24931076531523585
482,0.12549711294887617
483,-0.704978091823357
484,0.05130527461324427
485,0.07452302992992134
486,-0.4402152947887739
487,-0.3918053188432898
488,-0.20771249741860298
489,-0.04825762682029437
490,-0.06670266282152709
491,0.4306585375241377
492,0.021623585184248877
493,0.022951898069597767
494,0.17652860984775215
495,-0.0038040888474523363
496,-0.3589298099919291
497,0.06423274554771838
498,0.005446846178926247
499,0.4656903843956512
500,-0.02361432397608605
501,-0.13314257178072328
502,-0.043506482872835504
503,-0.25453245150630655
504,-0.2759034179718512
505,0.01990465430716974
506,0.5164323238110193
507,0.004310569030629678
508,-0.09372330261268073
509,-0.16011691901946207
510,-0.00972430787604365
511,-0.018063962890897414
512,0.09997000147589434
513,0.12124831144691284
514,0.10101528519637636
515,0.1668322405806659
516,-0.05652988551098789
517,-0.031836425805837204
518,-0.003913191615212781
519,-0.373081942509604
520,0.0765981675127414
521,-0.018737082671013566
522,0.05866449256368402
523,0.14417009088086746
524,-0.1062132932700129
525,-0.578025384935466
