Date,Close,High,Low,Open,Volume,adaptive_decayed_sentiment,price_change
2018-03-20,41.34801483154297,41.7160974620381,41.277228879450114,41.34801483154297,78597600,-21.754413604736328,
2018-03-21,40.41128540039063,41.31261538072816,40.40892358871682,41.30081712332717,148219600,-47.15026938672589,-0.0226547619025651
2018-03-22,39.84028625488281,40.743974474460806,39.78129856638007,40.11162818186632,165963200,-87.4814244704969,-0.014129695203961568
2018-03-23,38.91772079467773,40.09275462767348,38.91772079467773,39.731750235606576,164115200,-84.58218979669608,-0.02315659717660834
2018-03-26,40.76521682739258,40.84308101598845,39.27164797412221,39.65624889346218,150164800,-69.22469231471514,0.047471845601182006
2018-03-27,39.71995544433594,41.32677976112189,39.38490575187701,40.9799318090033,163690400,-79.2915220093663,-0.025641011244524226
2018-03-28,39.28108215332031,40.116349873437926,38.97670725212952,39.462765249555176,166674000,-67.61159492637655,-0.01104918890532669
2018-03-29,39.58782958984375,40.52455466398924,39.38019170933072,39.59490782664997,153594000,-74.51259623904274,0.007809037320462675
2018-04-02,39.32826614379883,39.86151710045668,38.80681704408656,39.318829698693776,150347200,-78.7419897337669,-0.006556647553911721
2018-04-03,39.73174285888672,39.816685264797854,38.90355710149498,39.5547798132654,121112000,-65.85185173166151,0.010259204247973441
2018-04-04,40.49150848388672,40.585887344066165,38.87760621268804,38.9035609392858,138422000,-77.2395497473645,0.01912238352338136
2018-04-05,40.77228927612305,41.109697111829085,40.60240445244699,40.72037982442633,107732800,-79.08669583229558,0.0069343129646075585
2018-04-06,39.72938537597656,40.696781216245626,39.68691237208127,40.34049690731331,140021200,-85.1398017170651,-0.025578742784924446
2018-04-09,40.12343978881836,40.840728735513856,40.07625034238065,40.08332857933011,116070800,-75.18288183006109,0.009918462345004597
2018-04-10,40.87846374511719,41.05542679163285,40.47262820374882,40.819476062945306,113634400,-63.2757730550936,0.01881752811505555
2018-04-11,40.6873664855957,41.03657274696744,40.51276155474765,40.63781522132653,89726400,-81.84417699939529,-0.004674766173039191
2018-04-12,41.08845901489258,41.29137678194819,40.82891177784854,40.91621599412099,91557200,-45.594423492235116,0.009857913252726114
2018-04-13,41.22768020629883,41.48958572516423,41.02004596094194,41.239478465771256,100497200,-53.283078937728924,0.003388328371131788
2018-04-16,41.48487091064453,41.57217155354456,41.25127832519431,41.298467764591,86313600,-55.09486262963063,0.0062383016230540544
2018-04-17,42.05586242675781,42.221027229535785,41.624072127859385,41.642948619651534,106421600,-66.9163392212835,0.013763849412552265
2018-04-18,41.96147918701172,42.19271350692094,41.73496849036599,41.9544009527617,83018000,-65.46719806503744,-0.002244235031690689
2018-04-19,40.77228927612305,41.383400838898574,40.73925631598174,40.9987999741427,139235200,-77.97790825904701,-0.028340037909263205
2018-04-20,39.10176849365234,40.39949794773722,39.03334074261936,40.25320959774394,261964400,-82.80377101408652,-0.04097196434464123
2018-04-23,38.98851013183594,39.38490573389138,38.717164561081056,39.3636710267077,146062000,-70.88813995831984,-0.0028965022856903833
2018-04-24,38.44581985473633,39.245692837977245,38.03998423370853,39.08996446239895,134768000,-69.13074677351294,-0.013919236084286246
2018-04-25,38.61333847045898,39.03097230251353,38.32076184714256,38.37030948804236,113528400,-56.20714134431544,0.004357264752204548
2018-04-26,38.747833251953125,39.10411759568304,38.54727367018877,38.72423673633751,111852000,-57.642818989592385,0.0034831171512674786
2018-04-27,38.29953384399414,38.77379363432942,37.90077643406016,38.69592944182841,142623200,-54.77027326306127,-0.011569663909823613
2018-04-30,38.99322128295898,39.4651228027348,38.18627011618109,38.25469785272939,169709600,-45.09856452801327,0.01811216402242488
2018-05-01,39.89927291870117,39.92286583330269,38.99558112200881,39.264564830660426,214277600,-42.371446383363214,0.023236131971947627
2018-05-02,41.66182708740234,41.940247253815606,41.00824247935094,41.34565033529137,266157600,-50.88106253670219,0.04417509492698146
2018-05-03,41.73733901977539,41.88126915920872,41.159260250036965,41.49902999560571,136272800,-63.31498854367431,0.001812496898291105
2018-05-04,43.37483215332031,43.473931048502,42.03934987955743,42.05822637392392,224805200,-61.69009045230734,0.03923329019056698
2018-05-07,43.68864440917969,44.28087953182669,43.5919037316787,43.69336083223612,169805600,-55.04642522012947,0.00723489268500499
2018-05-08,43.89863204956055,43.938743239806286,43.337068185475694,43.64852486313285,113611200,-63.66618177582169,0.004806458136218605
2018-05-09,44.20773315429688,44.21716960025953,43.70279868770983,44.0166136207289,92844800,-62.989143139326025,0.00704124685223384
2018-05-10,44.8400764465332,44.91794062173189,44.27615432947836,44.29739263203984,111957200,-62.5497619286562,0.014303906740236405
2018-05-11,44.66953659057617,45.01772193758016,44.39951566985937,44.8827132843246,104848800,-58.525242359425086,-0.00380329092793541
2018-05-14,44.56533432006836,44.892203206387336,44.49664631493245,44.76903464406022,83115200,-50.61485131764889,-0.0023327367700921586
2018-05-15,44.1602897644043,44.309513095307935,43.842897435560666,44.240821499029245,94780800,-56.574340268665594,-0.00908878081683473
2018-05-16,44.57243347167969,44.638757775907,44.05607901163132,44.07266099123978,76732400,-61.241557623091715,0.009332903146111127
2018-05-17,44.29058074951172,44.74535283059868,44.14135736154934,44.5298087400324,69176000,-59.494760671417254,-0.006323476198512923
2018-05-18,44.12949752807617,44.48478842582468,44.08686435516519,44.33793601130118,73190800,-64.41916689899573,-0.0036369634064309375
2018-05-21,44.44215774536133,44.83060900411695,44.27161781574119,44.52979501517503,73603200,-53.113418791747115,0.007085061802170722
2018-05-22,44.33082580566406,44.73822628123884,44.24081763118424,44.61979599448351,60962800,-69.69080108909174,-0.0025050975322836733
2018-05-23,44.61506652832031,44.64822687055248,43.9992274706302,44.13897798322867,80233600,-78.58232690060893,0.00641180752874515
2018-05-24,44.56533432006836,44.72876876322785,44.1058276489305,44.712190395453135,92936000,-97.13096895609274,-0.001114695373599539
2018-05-25,44.66717147827149,44.92061043575837,44.44688924533981,44.58426882426589,69844000,-95.7490023110103,0.002285120481128722
2018-05-29,44.506103515625,44.70743646326108,44.26213739651162,44.43504822982948,90056400,-82.83145611820325,-0.0036059584100784914
2018-05-30,44.4113655090332,44.52979581705729,44.24082557634202,44.46347513370029,74762000,-93.42358486957524,-0.002128652007438392
2018-05-31,44.26213836669922,44.58426892145429,44.08923114379717,44.34504102088553,109931200,-113.03101419900017,-0.0033601115530580428
2018-06-01,45.060359954833984,45.0650945644071,44.47057578446127,44.52742362719064,93770000,-121.14032033138315,0.018033958990451904
2018-06-04,45.436973571777344,45.813581093512056,45.32328148514552,45.39196947530471,105064800,-117.77232471680288,0.008357980657963227
2018-06-05,45.78752136230469,45.93674469474713,45.56250451831772,45.73067713219776,86264000,-118.36343937105148,0.007715033880361322
2018-06-06,45.94621276855469,45.96990027144925,45.458280568253,45.86331373683474,83734400,-123.68825633326014,0.0034658221613332874
2018-06-07,45.82305145263672,45.9983259766078,45.55776513347636,45.9841149194432,85388800,-136.0880176861306,-0.0026805542502136293
2018-06-08,45.40617752075195,45.47723642550802,44.94903828525194,45.280641688505526,106627200,-133.47991700309422,-0.009097472094708792
2018-06-11,45.29486083984375,45.47013902099971,45.05326558039364,45.32328657534887,73234000,-124.57966070639065,-0.0024515756882932394
2018-06-12,45.543556213378906,45.62172064565773,45.275902576867104,45.33275042239878,67644400,-127.24510407635042,0.005490586987660917
2018-06-13,45.16933059692383,45.68568875463921,45.10774812172408,45.576731252447374,86553600,-127.60452517320003,-0.00821687297982987
2018-06-14,45.1930046081543,45.375388287803325,45.05562502217765,45.370650063678326,86440400,-121.23987211531981,0.0005241169377010468
2018-06-15,44.728759765625,45.04141752689821,44.591380168781285,45.01062448895897,246876800,-119.96298116330374,-0.010272493421371931
2018-06-18,44.7050666809082,44.81875874608599,44.34029936774632,44.50136643976997,73939600,-97.79193014672694,-0.0005297058277704547
2018-06-19,43.98265075683594,44.13424141475721,43.4520816470083,43.85237668810522,134314000,-125.4516274279605,-0.016159598401421893
2018-06-20,44.17449569702149,44.34029737089845,43.99211204865412,44.13896805769265,82514800,-110.11197442359078,0.004361832151640765
2018-06-21,43.92817687988281,44.61270400042312,43.805008332314486,44.352155844837554,102847600,-117.3183105974019,-0.005576041406971544
2018-06-22,43.80026626586914,44.09160382213968,43.74815663932237,44.08449829253842,108801600,-110.96929586618003,-0.0029118124879944363
2018-06-25,43.14889144897461,43.80025804433811,42.807811635311374,43.440228950559614,126652400,-101.37242757545582,-0.014871480756319277
2018-06-26,43.684200286865234,44.181609010352446,43.236533881409166,43.34312404658933,98276800,-96.76951690037723,0.012406085531157851
2018-06-27,43.6202507019043,44.35925464681157,43.58945766613114,43.87368967461808,101141200,-100.21752043914958,-0.0014639065048918098
2018-06-28,43.937644958496094,44.10581758874971,43.53498262780935,43.6060415365673,69460800,-115.16037499859176,0.007276305190468291
2018-06-29,43.84527969360352,44.337950331305954,43.324186931447485,44.12477355528275,90950800,-111.55088958196765,-0.0021021897049744442
2018-07-02,44.3355712890625,44.3639970225155,43.44497661534085,43.53972303650682,70925200,-104.95676611669491,0.011182311958897184
2018-07-03,43.56340026855469,44.51794817879896,43.47339208576447,44.48004961612877,55819200,-103.50023601600837,-0.01741651225092722
2018-07-05,43.91396331787109,44.15319488884467,43.64868054488552,43.880802971247896,66416800,-107.24404308225348,0.008047192073054266
2018-07-06,44.52268600463867,44.63163985358403,43.86658114932465,43.91869076897881,69940800,-111.3268573987345,0.013861711418788225
2018-07-09,45.140899658203125,45.1645835528677,44.83771833852781,44.88508974206338,79026400,-100.89208799532098,0.013885362924870304
2018-07-10,45.086421966552734,45.3067006156812,45.04615247930805,45.17169193716519,63756400,-75.68015950069794,-0.0012068366395637797
2018-07-11,44.50137710571289,44.951410864966526,44.437423722507305,44.64822954235654,75326000,-83.74544178122471,-0.012976076506444834
2018-07-12,45.24748992919922,45.33749813324035,44.840089319822205,44.89219895224532,72164400,-72.4214350505083,0.01676606145724291
2018-07-13,45.318546295166016,45.439343919412806,45.21669434145454,45.25933113567527,50055600,-82.91111906207416,0.001570393541785009
2018-07-16,45.21906661987305,45.631201829222206,45.10300360266885,45.36355175794088,60172400,-32.77054865118484,-0.002195120616734769
2018-07-17,45.34696578979492,45.44644681827511,44.81402938523273,44.944303451411415,62138000,-33.789474807825044,0.0028284345406117684
2018-07-18,45.098262786865234,45.42986983945193,44.98693800093619,45.425131614844666,65573600,-51.2046518682028,-0.005484446392346243
2018-07-19,45.448822021484375,45.60751822098527,44.93009662721061,44.93009662721061,81147200,-67.71371901800616,0.007773231449643259
2018-07-20,45.3446044921875,45.57909422816942,45.04379044755879,45.425136247692265,82704800,-67.05589388021795,-0.00229307437820081
2018-07-23,45.38486099243164,45.467763650455545,44.89929602587602,45.16457874882284,63957600,-59.82995064444217,0.0008877903048216673
2018-07-24,45.71410369873047,45.87043258915124,45.489086812692015,45.58382962337982,74791600,-61.9244634037895,0.007254461049329475
2018-07-25,46.14518356323242,46.15228909205536,45.57908326282836,45.72830659652187,66839600,-78.03267694768452,0.009429909582016505
2018-07-26,46.00070571899414,46.41521183209491,45.858587891677,46.09544852773458,76304000,-85.37548031597044,-0.0031309409364533858
2018-07-27,45.235633850097656,46.232818510666206,45.02719899139655,46.18544711615258,96096000,-86.36129575555304,-0.016631741990440374
2018-07-30,44.98220443725586,45.52461370570095,44.78324236959791,45.45355479176411,84118000,-61.21413531819317,-0.005602428688887495
2018-07-31,45.07221221923828,45.51040587443045,44.84719532098018,45.07458313886849,157492000,-47.98033977525426,0.0020009642281531015
2018-08-01,47.7274169921875,47.788999454934086,46.73497037323326,47.16605845507853,271742800,-57.03804658073535,0.058910016664677656
2018-08-02,49.122520446777344,49.35701374550678,47.45502338731935,47.50950031418159,249616000,-51.78679620904491,0.029230650693252702
2018-08-03,49.26464080810547,49.44228627005192,48.67011834903271,49.037253026563285,133789600,-46.45133246484038,0.0028931813765971093
2018-08-06,49.52044296264648,49.56307613202739,49.04672180487323,49.2670004084191,101701600,-39.477997378620316,0.00519240880162708
2018-08-07,49.05619430541992,49.62229094055541,48.97329165768903,49.57965777146335,102349600,-45.87897191829758,-0.009374889024654776
2018-08-08,49.0893669128418,49.22200829100394,48.442738387198105,48.80513487189342,90102000,-44.465293875112444,0.0006762164878779675
2018-08-09,49.4754524230957,49.688625556788274,49.07752466220787,49.62941039585072,93970400,-57.638812916957264,0.007864951913912455
2018-08-10,49.32807159423828,49.701248648871726,49.12365694610047,49.28766451141677,98444800,-59.07458782885129,-0.002978867734186097
2018-08-13,49.64658737182617,50.14098577778715,49.36848894851348,49.75117213824433,103563600,-84.13136324245372,0.006457089590039766
2018-08-14,49.85576248168945,50.04829190191352,49.50160105158886,49.95321680919719,82992000,-73.50157926000001,0.004213282743820379
2018-08-15,49.97221755981445,50.09106320349344,49.51822633050927,49.7297714311826,115230400,-81.57493159366933,0.002335839877441792
2018-08-16,50.70429992675781,50.82076631974444,50.264569657123886,50.3311229179393,114001600,-57.054813164497865,0.01464978747575274
2018-08-17,51.71686935424805,51.804813967614464,50.66627432747324,50.73282759600151,141708000,-63.32901892864648,0.019970089892827447
2018-08-20,51.21297836303711,52.09718682234208,51.12978494222709,51.840483363536094,121150800,-58.00774124442843,-0.009743261676560588
2018-08-21,51.11313247680664,51.624170917147424,50.87306558394703,51.53147146080746,104639200,-60.279148576600335,-0.0019496207684444045
2018-08-22,51.11552429199219,51.42689937257117,50.8279161697023,50.88971824039449,76072400,-71.77012479658777,4.6794533413274664e-05
2018-08-23,51.2201042175293,51.59090209907095,51.008559086296856,51.02044075087617,75532800,-97.72232773730474,0.002045952320467448
2018-08-24,51.379356384277344,51.5552456391289,51.1297797739569,51.48394114493594,73905600,-98.31592809548552,0.003109173032364687
2018-08-27,51.80245208740234,51.99260588796312,51.41976887851852,51.61467389460381,82100400,-62.084327671872366,0.008234741205408902
2018-08-28,52.22078323364258,52.42044307564237,52.03538429080252,52.05677563954212,91107200,-50.873640248750355,0.008075508578907042
2018-08-29,53.00041961669922,53.12164453420154,52.15186332859498,52.327752617704384,109019200,-42.520609239239505,0.014929618722270943
2018-08-30,53.48768615722656,54.25542823028783,52.862556723253554,53.064595828898135,195175200,-53.31869745341299,0.00919363552310104
2018-08-31,54.10566711425781,54.40040197963975,53.7182291680632,53.8394504149334,173360400,-54.79135943509449,0.011553705187670626
2018-09-04,54.2791862487793,54.4740912318018,53.86798130897502,54.29107153933857,109560400,-56.45000314293065,0.00320704177170672
2018-09-05,53.925025939941406,54.59056232839138,53.50431493571026,54.42893397969091,133332000,-61.596550386084324,-0.0065247903167644505
2018-09-06,53.028934478759766,54.039122579920814,52.60108938112698,53.7729058375706,137160000,-73.26120898346645,-0.016617357999598514
2018-09-07,52.60109329223633,53.5684951421236,52.460856274687785,52.73182425218919,150479200,-69.44339995497289,-0.00806807058691339
2018-09-10,51.895137786865234,52.731812111042935,51.453031859377816,52.51788778213418,158066000,-67.46002561103829,-0.013420928372134933
2018-09-11,53.20720672607422,53.31416710131831,51.47443486496854,51.81908657492482,142996000,-69.125051150967,0.025283080364825183
2018-09-12,52.546417236328125,53.48054230094829,52.25405432706168,53.46628140330239,197114800,-69.35113291786428,-0.012419172709968174
2018-09-13,53.815696716308594,54.276818492409205,52.90296284868293,53.12876889444546,166825600,-70.1631526122714,0.024155395300727633
2018-09-14,53.2048225402832,53.9178964780611,52.89107189363936,53.65881381778672,127997200,-69.82511506500857,-0.011351226747943755
2018-09-17,51.78818893432617,52.99328210990798,51.64319707572982,52.80312831761871,148780400,-76.39789144898407,-0.02662603760936233
2018-09-18,51.87376022338867,52.73182612035608,51.60754345181269,51.76679621707651,126286800,-85.29484720794261,0.0016523321402688307
2018-09-19,51.90464401245117,52.20175811450876,51.17493366377591,51.93554503966712,108495200,-86.74484358507725,0.0005953643793992214
2018-09-20,52.299224853515625,52.83403036446072,52.09005531529931,52.349141630365246,106435200,-82.72898675716745,0.0076020334706428105
2018-09-21,51.73588562011719,52.61534264340292,51.64793737897181,52.477481263792335,384986800,-76.05148488628436,-0.010771464299447864
2018-09-24,52.4798698425293,52.59158506350113,51.491076615520335,51.53623855083432,110773600,-58.111251814705014,0.01438042885503088
2018-09-25,52.81263732910156,52.96238402798966,52.220784610198855,52.23266990210586,98217600,-68.89129704206991,0.006340859601419835
2018-09-26,52.39191818237305,53.18343068091706,52.23504104711966,52.529779577576186,95938800,-57.59302126397367,-0.007966258986590757
2018-09-27,53.468658447265625,53.82281979814073,53.13351283605645,53.20006973832795,120724800,-58.788316007268094,0.020551648083288576
2018-09-28,53.656436920166016,53.68020387472484,53.24760758218648,53.43062727712734,91717600,-62.28048005285881,0.0035119353721131397
2018-10-01,54.01772689819336,54.53114100863598,53.8014305581457,54.181734485713775,94403200,-40.53171014839469,0.006733394887269428
2018-10-02,54.49786758422852,54.6690056311374,53.86798701357902,54.01535447685207,99152800,-32.51758113191998,0.008888576280525085
2018-10-03,55.16102600097656,55.49379239597776,54.61671085079683,54.68088852229052,114619200,-7.956515091416993,0.012168520460421828
2018-10-04,54.19124603271485,55.22758034599873,53.89175264455115,54.85440322801119,128168000,-25.830250272668493,-0.01758089068619828
2018-10-05,53.31178665161133,54.29107739458389,52.429953850982976,54.18411702177779,134322000,-31.300148356813946,-0.01622880899569279
2018-10-08,53.18818283081055,53.4330045778846,52.33962315506116,52.817384985800565,118655600,-40.80801050935473,-0.0023185083180295996
2018-10-09,53.925025939941406,54.020104639366565,52.82689325647196,53.15728402985112,107564000,-35.41210218060043,0.01385351162446602
2018-10-10,51.42688751220703,53.80142479864619,51.35320379280471,53.589879696186095,167962400,-39.392077349383854,-0.04632614234653609
2018-10-11,50.972900390625,52.173242224118844,50.46662036971824,50.98954052312581,212497600,-57.6104789732804,-0.008827816411682843
2018-10-12,52.79360961914063,52.97663291774792,51.54097557525715,52.39191078116927,161351600,-59.12753420197904,0.035719160859257304
2018-10-15,51.66458511352539,52.72706559694503,51.643193765320575,52.56781284883967,123164000,-52.795807564897096,-0.021385628180383143
2018-10-16,52.80313491821289,53.00279841986038,51.521978614813165,52.03776843806424,116736000,-37.65770508779441,0.02203733567560251
2018-10-17,52.5749397277832,52.9195913906878,52.135209367844666,52.83877721837003,91541600,-72.80848923065854,-0.004321622017009807
2018-10-18,51.34608459472656,52.23029667505684,50.62825572803219,51.783435792535805,130325200,-69.40738495782611,-0.023373400700395952
2018-10-19,52.12808609008789,52.591583467886274,51.68122521975821,51.83097192138612,132314800,-70.39205195339936,0.015230012210933896
2018-10-22,52.446590423583984,53.09073552260463,52.04014028103658,52.24217573506013,115168400,-61.99816134302083,0.0061100331392496265
2018-10-23,52.94100189208984,53.06460242951331,51.03234033449582,51.30093276383448,155071200,-60.587330820417776,0.009426951580889131
2018-10-24,51.12501907348633,53.29751733506686,50.99428813764391,52.91008299578279,163702000,-93.28413687372611,-0.034302010798833105
2018-10-25,52.24455261230469,52.62010533134007,51.51959336438453,51.747778626324624,119423200,-77.48142601883634,0.02189795835986219
2018-10-26,51.41263198852539,52.3372510557185,50.54981135734892,51.31755328671329,189033600,-80.06416588450992,-0.015923585946898577
2018-10-29,50.44761276245117,52.21841257115392,48.98580880315587,52.099566897725786,183742000,-62.2262121220837,-0.01877008020693427
2018-10-30,50.69956207275391,51.14641931267707,49.74166629056536,50.18852353048851,146640000,-62.33120892864391,0.004994276170988021
2018-10-31,52.0211296081543,52.39905798857662,51.48869967231451,51.55050174523438,153435600,-49.146879303649065,0.02606664597031294
2018-11-01,52.819766998291016,52.85304363900973,51.533856048228905,52.06628592661014,233292800,-35.46495206770767,0.015352173167949346
2018-11-02,49.316200256347656,50.782755449844885,48.82893226372936,49.80822309149045,365314800,-40.58423859872812,-0.06633059820306886
2018-11-05,47.91619110107422,48.581727505404224,47.10328724272088,48.56033615760373,264654800,-51.274842019081454,-0.02838842303332645
2018-11-06,48.43436050415039,48.66016652910135,47.93996213136589,47.99463011854984,127531600,-49.679845716916105,0.010814077479220918
2018-11-07,49.90327835083008,49.92942453400192,48.51991713024211,48.95726816977035,133697600,-47.2005699483944,0.030328011589082715
2018-11-08,49.72917175292969,50.11795793851599,49.314144510660114,50.08456519301405,101450400,-49.61777101110891,-0.003488880964420571
2018-11-09,48.770320892333984,49.13764111675981,48.240804722388845,49.02792364848593,137463200,-47.699094879052005,-0.01928145647306534
2018-11-12,46.31355667114258,47.6683559287569,46.2229176546034,47.46561190950973,204542000,-46.035541436462275,-0.05037416560401542
2018-11-13,45.850830078125,47.03150673632343,45.66478423571976,45.70771985141002,187531600,-70.08008696685424,-0.009991169460450866
2018-11-14,44.555660247802734,46.38749717915927,44.34814479763792,46.24915475889488,243204000,-75.61806994361955,-0.028247467452943265
2018-11-15,45.65523147583008,45.78880243698334,44.57950118029473,44.93489820442701,185915200,-82.47031913817334,0.02467859800330463
2018-11-16,46.16090393066406,46.50437427002721,45.19012671826342,45.438186608060974,147713200,-73.12522442588177,0.011075892914959473
2018-11-19,44.331451416015625,45.48589057345821,44.12393959990074,45.318926834082056,167701200,-79.58019417567499,-0.03963207733965446
2018-11-20,42.21338272094727,43.28434172692376,41.86275708173473,42.54492627182092,271300800,-93.42093289590947,-0.0477780137445073
2018-11-21,42.16567993164063,42.99811830476306,42.110821201580535,42.86931511649088,124496800,-96.79575989986772,-0.0011300394858658747
2018-11-23,41.0947265625,42.12275375568158,41.04941069028293,41.726808551401255,94496000,-105.27571473312534,-0.025398697966613426
2018-11-26,41.65047836303711,41.7291906211315,40.61052809295259,41.55984298303412,179994000,-89.4512284029765,0.01352367680782307
2018-11-27,41.559844970703125,41.68626064108776,40.75841533304648,40.90868088792556,165549600,-111.59375128564461,-0.0021760468521873078
2018-11-28,43.15792465209961,43.24140469134922,41.72441329406135,42.153751168677935,184250000,-107.69012008478572,0.038452493807977994
2018-11-29,42.82638931274414,43.60158153162868,42.38512459387207,43.56818878162744,167080000,-102.48588328245383,-0.007681911074918668
2018-11-30,42.59501647949219,43.01242760097728,42.225308758269584,43.0028847372031,158126000,-100.43143482550927,-0.005402576237803491
2018-12-03,44.08338928222656,44.11201059622567,43.22232957056866,43.997521700692886,163210000,-77.16839149908475,0.034942416408054955
2018-12-04,42.14421463012695,43.5037816201011,42.04403639292215,43.16031129852104,165377200,-82.48992508907402,-0.04398878316013333
2018-12-06,41.6743278503418,41.688638506875606,40.64868833749596,40.96830513187184,172393600,-125.12480383657692,-0.011149496648805934
2018-12-07,40.18835067749024,41.6194747572786,40.14303116597106,41.38095407731387,169126400,-137.6882657778882,-0.03565689597173349
2018-12-10,40.453102111816406,40.56997489643687,38.95757667580565,39.355905708964166,248104000,-120.32307024959883,0.006587765605281515
2018-12-11,40.22174453735352,40.9754671407993,39.8329546536274,40.94446192643303,189126800,-138.5929998257225,-0.005719155327652992
2018-12-12,40.33383941650391,41.00646569100108,40.31475732963035,40.64391331947538,142510800,-124.04010986522111,0.0027869223585339498
2018-12-13,40.77510452270508,41.16151045185119,40.44117706742947,40.66538706148722,127594400,-148.43633723495873,0.01094031990469535
2018-12-14,39.47039794921875,40.32907378432896,39.42269454494295,40.30999169471135,162814800,-142.96965673845938,-0.03199762670773343
2018-12-17,39.10307693481445,40.15495390147432,38.81446533960052,39.46324181521365,177151600,-128.80665563886322,-0.009306240460936865
2018-12-18,39.611141204833984,39.95937944855277,39.21042446739454,39.44656131121801,135366000,-143.94434461113062,0.012992948633338663
2018-12-19,38.375587463378906,39.94028235444971,37.94624956289331,39.59442813777997,196189200,-154.67884255122118,-0.0311920763672493
2018-12-20,37.40719985961914,38.66658879853193,37.04226349888514,38.25871682148618,259092000,-170.08509429697492,-0.025234469822354666
2018-12-21,35.95221710205078,37.72442745105451,35.689846566783444,37.4143498734328,382978400,-168.26721550312192,-0.03889579447348601
2018-12-24,35.021995544433594,36.14781356295673,34.96474926501243,35.33684098240722,148676800,-137.87809828686642,-0.025873830116700303
2018-12-26,37.48830032348633,37.50261098405414,34.99575958072882,35.372622747009245,234330000,-116.22935529489563,0.07042159479243981
